GeneID	FlyID	Genename	Module	Sendai Day 0 rep1	Sendai Day 0 rep2	Sendai Day 0 rep3	Sendai Day 7 rep1	Sendai Day 7 rep2	Sendai Day 7 rep3	Sapporo Day 0 rep1	Sapporo Day 0 rep2	Sapporo Day 0 rep3	Sapporo Day 7 rep1	Sapporo Day 7 rep2	Sapporo Day 7 rep3	Sapporo Day 31 rep1	Sapporo Day 31 rep2	Sapporo Day 31 rep3
LOC123772087	NA	NA	blue	0.275033278080336	0.522047711840298	0.293514099084088	3.72507821506088	4.59516222126323	4.39328047805722	0.082393309935776	2.50411974756675	0	4.09278081572114	0.254124758270321	0.834509782586782	1.73609870685947	3.59545842638689	1.8902832493243
LOC123772089	NA	NA	blue	0	0	0	6.50833380616048	7.58603702849453	6.70683991694905	0	0	0	7.26562173138571	3.24918013995815	2.1333991254172	3.47617985169019	4.4655363670554	2.47029502909277
LOC123772119	NA	NA	blue	1.40859285415734	2.29663242906874	3.1187112196013	3.3646267774544	3.77758099375687	3.94930996710556	1.20830748880766	2.31897187141061	1.7250417760809	3.78616275642265	6.50277828714177	0.617012548840955	4.80226860742249	4.92993440810937	5.51935564299044
LOC123772124	NA	NA	brown	0.267387176345142	2.43533842583374	1.21660572326891	2.73881452100798	4.34918231040569	3.94911429574935	0.481601710382019	2.53225336463202	0.630967342100321	2.77528489452754	4.20726981324729	0	4.2480691943257	4.02011456226576	3.56443414355894
LOC123772258	NA	NA	green	0	0	0	1.27282466276946	2.46047103377705	1.74813057750144	0	0.774070567156189	0.193791925218932	0.740014823690122	1.08502483427476	0	1.12597107735746	0.789129098951096	1.48626386267591
LOC123772310	NA	NA	greenyellow	0	0	0	2.11330977190862	2.5606543111033	1.98697625170856	0	0	0	0.953908859669139	3.921157133923	0	3.75017995712191	4.60979236445468	3.00574256468017
LOC123772473	NA	NA	blue	0	0	0	0.671382150983243	1.59971245726532	1.29961334501002	0	0	0	1.29007695917779	0.876192764195238	0	0.752821366472749	0.590383568785218	0
LOC123772644	NA	NA	green	0	0	0	1.34867603925054	1.1766297914366	1.77666368728871	0	0.058999405872748	0	1.006938520894	0.476444941812161	0	1.08077771240576	1.08774524237951	0.688416721840113
LOC123772647	NA	NA	green	0	0	0.12299733009544	1.16591836875998	1.22858968776485	1.17479117112578	0	0.0645600710817041	0.0356056120190464	1.29487949188118	0.124502836117208	0.0588165893704616	0.999352084458714	1.17368712896174	0.422173784372817
LOC123772743	NA	NA	blue	0	0.609591397040907	0	0.291542265762806	1.28983859558685	0.401192458608632	0	0	0	1.14483539286709	0.998456934085534	0	2.29443401347441	1.52876733205562	0.44867792390439
LOC123772951	NA	NA	turquoise	0.135084326592141	0.676406434756146	0.193240607726181	0.905456421199997	1.46043276385565	1.51854974210415	0.0959244199985356	0.546246999732605	0.275737748424776	0.846270250144158	0.495329838267511	0.0918582257417787	1.75608988803699	1.6062460651255	1.51296410368629
LOC123772968	NA	NA	green	0	0	0.297017636931266	2.97296628065487	1.94674657813295	1.89625789655147	0	0	0	3.52641604360601	0.159538772376854	0	5.08690139634993	2.60626264998669	3.96905680374613
LOC123772977	NA	NA	blue	1.09479479480172	1.65220653329081	0.700757519950448	7.13131267646749	7.82380956049521	7.36113898152123	0.922982552411621	2.1833404113613	0.640343282005866	6.84616269181029	3.16686565094005	2.54949864912616	4.48438526342007	5.09406949145759	3.47395155904257
LOC123772981	NA	NA	turquoise	0	0.772084120246839	0.149127968894791	1.01595065977042	1.75453351755622	1.31889235823325	0	0.188862968808	0.0801023064619927	0.829482650655676	0.557852156444314	0	1.73390831591507	1.93896886341979	1.61037265509018
LOC123772998	NA	NA	green	0.138836744675535	0.372115203502608	0.122462013645751	1.5074673808241	2.07356594016439	2.03225427567847	0.111910020047477	0.298769738927395	0.0638963509458424	1.82360345326239	0.183603386285681	0.114828080587816	1.13744909377391	1.09838452084555	1.41345543838621
LOC123773339	NA	NA	cyan	0	0	0.366219805494109	2.07965868609908	3.24926707910854	2.18237957377481	0	0.458544744417443	0.300063964998687	1.24519017585642	0	0	0.190321550878044	1.06396811919677	0.509219509281201
LOC123773357	NA	NA	salmon	0	0	0	6.06035509119771	7.83489806244006	8.23168514499786	0	0	0	1.86277748587458	0	0	3.45486772069554	4.70430672442674	3.77975727503894
LOC123773362	NA	NA	salmon	0	0	0	4.3005377991739	6.02620818958595	5.22335624468042	0	0	0	0.957427305048369	0	0	3.04669011113693	3.38537319017523	3.96537186885274
LOC123773566	NA	NA	blue	0.238444484548261	1.22870727166455	0	2.14835365678179	4.73248450214197	2.42261784746574	0	1.63494727770474	0.41199778685083	0.711952091439727	0.85101779071059	0	4.66018893315392	5.58186929499698	4.98497416960743
LOC123773611	NA	NA	black	0	1.25465329752206	0	1.40386485812776	2.48094054853583	2.46031663726398	0	0	0	1.11239655110273	0	0	1.33898854585654	0.733837616735866	1.30299980142505
LOC123773623	NA	NA	blue	0	0	0	1.06464422167651	2.25029978242513	1.06555301119642	0	0	0.192196690786676	1.60847478246891	1.1703000533983	0	0.72411325352208	1.07047726090929	0.376893788263234
